2016-11-15 10:52:55 839 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：memoryInterval=100
2016-11-15 10:52:55 839 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：mifReadInterval=3000
2016-11-15 10:52:55 839 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：monitorLogLevel=1
2016-11-15 10:52:55 839 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：overTimeInterval=30
2016-11-15 10:52:55 858 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：paramAlertInterval=5
2016-11-15 10:52:55 858 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：tollErrorInterval=3
2016-11-15 10:52:55 858 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneConstant.properties：totalOffLineTime=999999:01:01
2016-11-15 10:52:55 858 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneETC.properties：ETCDLL=resource/dll/etcreader/IccReader_MingHua.dll
2016-11-15 10:52:55 858 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneETC.properties：ETCDLL2=resource/dll/etcreader/IccReader_YiFeng.dll
2016-11-15 10:52:55 859 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneETC.properties：useDllKey=ETCDLL
2016-11-15 10:52:55 859 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：AntiVehBackFlag=0
2016-11-15 10:52:55 859 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：TFIErrorAlarm=1
2016-11-15 10:52:55 859 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：ZKDTFI=1
2016-11-15 10:52:55 859 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：alarm=1
2016-11-15 10:52:55 859 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoBlackVehAlert=1
2016-11-15 10:52:55 860 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoForbidFunction=0
2016-11-15 10:52:55 860 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoForbidTime=0200-0500
2016-11-15 10:52:55 860 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoForbidVehClass=2,3,4,5
2016-11-15 10:52:55 860 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoGrayVehAlert=1
2016-11-15 10:52:55 860 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoMachineFlag=0
2016-11-15 10:52:55 861 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：autoUpdateFlag=0
2016-11-15 10:52:55 861 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：checkTimeInterval=28800
2016-11-15 10:52:55 861 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：collectFlag=1
2016-11-15 10:52:55 861 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：cscToEtcFun=0
2016-11-15 10:52:55 861 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：dataEncodeMode=0
2016-11-15 10:52:55 861 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：diffFlag=0
2016-11-15 10:52:55 862 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：encryptErrorFunction=1
2016-11-15 10:52:55 862 4914E02	20161115105255	000000	D:\HN_MTC\MTC\MTCLane\resource\MTCLaneFunction.properties：encryptFunction=1
